ano,uf,estado,regiao,categoria,valor_empenhado,valor_liquidado,valor_pago,valor_empenhado_milhoes,eficiencia_execucao,faixa_valor,fonte,data_coleta
2019,BA,Bahia,Nordeste,Infraestrutura,177870000.0,169785000.0,161700000.0,177.87,0.9090909090909091,Acima 100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,BA,Bahia,Nordeste,Infraestrutura,177870000.0,169785000.0,161700000.0,177.87,0.9090909090909091,Acima 100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,BA,Bahia,Nordeste,Infraestrutura,177870000.0,169785000.0,161700000.0,177.87,0.9090909090909091,Acima 100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,BA,Bahia,Nordeste,Infraestrutura,177870000.0,169785000.0,161700000.0,177.87,0.9090909090909091,Acima 100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,BA,Bahia,Nordeste,Infraestrutura,177870000.0,169785000.0,161700000.0,177.87,0.9090909090909091,Acima 100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,BA,Bahia,Nordeste,Infraestrutura,177870000.0,169785000.0,161700000.0,177.87,0.9090909090909091,Acima 100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,BA,Bahia,Nordeste,Infraestrutura,177870000.0,169785000.0,161700000.0,177.87,0.9090909090909091,Acima 100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,BA,Bahia,Nordeste,Infraestrutura,177870000.0,169785000.0,161700000.0,177.87,0.9090909090909091,Acima 100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,BA,Bahia,Nordeste,Infraestrutura,177870000.0,169785000.0,161700000.0,177.87,0.9090909090909091,Acima 100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,BA,Bahia,Nordeste,Infraestrutura,177870000.0,169785000.0,161700000.0,177.87,0.9090909090909091,Acima 100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,BA,Bahia,Nordeste,Infraestrutura,177870000.0,169785000.0,161700000.0,177.87,0.9090909090909091,Acima 100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,BA,Bahia,Nordeste,Infraestrutura,177870000.0,169785000.0,161700000.0,177.87,0.9090909090909091,Acima 100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,BA,Bahia,Nordeste,Infraestrutura,177870000.0,169785000.0,161700000.0,177.87,0.9090909090909091,Acima 100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,BA,Bahia,Nordeste,Infraestrutura,177870000.0,169785000.0,161700000.0,177.87,0.9090909090909091,Acima 100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,BA,Bahia,Nordeste,Infraestrutura,177870000.0,169785000.0,161700000.0,177.87,0.9090909090909091,Acima 100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,BA,Bahia,Nordeste,Saude,251185000.00000003,239767500.0,228350000.0,251.18500000000003,0.909090909090909,Acima 100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,BA,Bahia,Nordeste,Saude,251185000.00000003,239767500.0,228350000.0,251.18500000000003,0.909090909090909,Acima 100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,BA,Bahia,Nordeste,Saude,251185000.00000003,239767500.0,228350000.0,251.18500000000003,0.909090909090909,Acima 100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,BA,Bahia,Nordeste,Saude,251185000.00000003,239767500.0,228350000.0,251.18500000000003,0.909090909090909,Acima 100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,BA,Bahia,Nordeste,Saude,251185000.00000003,239767500.0,228350000.0,251.18500000000003,0.909090909090909,Acima 100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,BA,Bahia,Nordeste,Saude,251185000.00000003,239767500.0,228350000.0,251.18500000000003,0.909090909090909,Acima 100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,BA,Bahia,Nordeste,Saude,251185000.00000003,239767500.0,228350000.0,251.18500000000003,0.909090909090909,Acima 100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,BA,Bahia,Nordeste,Saude,251185000.00000003,239767500.0,228350000.0,251.18500000000003,0.909090909090909,Acima 100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,BA,Bahia,Nordeste,Saude,251185000.00000003,239767500.0,228350000.0,251.18500000000003,0.909090909090909,Acima 100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,BA,Bahia,Nordeste,Saude,251185000.00000003,239767500.0,228350000.0,251.18500000000003,0.909090909090909,Acima 100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,BA,Bahia,Nordeste,Saude,251185000.00000003,239767500.0,228350000.0,251.18500000000003,0.909090909090909,Acima 100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,BA,Bahia,Nordeste,Saude,251185000.00000003,239767500.0,228350000.0,251.18500000000003,0.909090909090909,Acima 100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,BA,Bahia,Nordeste,Saude,251185000.00000003,239767500.0,228350000.0,251.18500000000003,0.909090909090909,Acima 100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,BA,Bahia,Nordeste,Saude,251185000.00000003,239767500.0,228350000.0,251.18500000000003,0.909090909090909,Acima 100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,BA,Bahia,Nordeste,Saude,251185000.00000003,239767500.0,228350000.0,251.18500000000003,0.909090909090909,Acima 100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,BA,Bahia,Nordeste,Saude,251185000.00000003,239767500.0,228350000.0,251.18500000000003,0.909090909090909,Acima 100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,BA,Bahia,Nordeste,Saude,251185000.00000003,239767500.0,228350000.0,251.18500000000003,0.909090909090909,Acima 100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,BA,Bahia,Nordeste,Saude,251185000.00000003,239767500.0,228350000.0,251.18500000000003,0.909090909090909,Acima 100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,BA,Bahia,Nordeste,Saude,251185000.00000003,239767500.0,228350000.0,251.18500000000003,0.909090909090909,Acima 100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,BA,Bahia,Nordeste,Saude,251185000.00000003,239767500.0,228350000.0,251.18500000000003,0.909090909090909,Acima 100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,CE,Ceará,Nordeste,Assistencia Social,80080000.0,76440000.0,72800000.0,80.08,0.9090909090909091,50-100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,CE,Ceará,Nordeste,Assistencia Social,80080000.0,76440000.0,72800000.0,80.08,0.9090909090909091,50-100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,CE,Ceará,Nordeste,Assistencia Social,80080000.0,76440000.0,72800000.0,80.08,0.9090909090909091,50-100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,CE,Ceará,Nordeste,Assistencia Social,80080000.0,76440000.0,72800000.0,80.08,0.9090909090909091,50-100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,CE,Ceará,Nordeste,Assistencia Social,80080000.0,76440000.0,72800000.0,80.08,0.9090909090909091,50-100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,CE,Ceará,Nordeste,Assistencia Social,80080000.0,76440000.0,72800000.0,80.08,0.9090909090909091,50-100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,CE,Ceará,Nordeste,Assistencia Social,80080000.0,76440000.0,72800000.0,80.08,0.9090909090909091,50-100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,CE,Ceará,Nordeste,Assistencia Social,80080000.0,76440000.0,72800000.0,80.08,0.9090909090909091,50-100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,CE,Ceará,Nordeste,Assistencia Social,80080000.0,76440000.0,72800000.0,80.08,0.9090909090909091,50-100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,CE,Ceará,Nordeste,Assistencia Social,80080000.0,76440000.0,72800000.0,80.08,0.9090909090909091,50-100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,CE,Ceará,Nordeste,Assistencia Social,80080000.0,76440000.0,72800000.0,80.08,0.9090909090909091,50-100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,CE,Ceará,Nordeste,Assistencia Social,80080000.0,76440000.0,72800000.0,80.08,0.9090909090909091,50-100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,CE,Ceará,Nordeste,Assistencia Social,80080000.0,76440000.0,72800000.0,80.08,0.9090909090909091,50-100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,CE,Ceará,Nordeste,Assistencia Social,80080000.0,76440000.0,72800000.0,80.08,0.9090909090909091,50-100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,CE,Ceará,Nordeste,Assistencia Social,80080000.0,76440000.0,72800000.0,80.08,0.9090909090909091,50-100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,CE,Ceará,Nordeste,Assistencia Social,80080000.0,76440000.0,72800000.0,80.08,0.9090909090909091,50-100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,CE,Ceará,Nordeste,Assistencia Social,80080000.0,76440000.0,72800000.0,80.08,0.9090909090909091,50-100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,CE,Ceará,Nordeste,Assistencia Social,80080000.0,76440000.0,72800000.0,80.08,0.9090909090909091,50-100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,CE,Ceará,Nordeste,Assistencia Social,80080000.0,76440000.0,72800000.0,80.08,0.9090909090909091,50-100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,CE,Ceará,Nordeste,Assistencia Social,80080000.0,76440000.0,72800000.0,80.08,0.9090909090909091,50-100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,CE,Ceará,Nordeste,Educacao,110660000.0,105630000.0,100600000.0,110.66,0.9090909090909091,Acima 100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,CE,Ceará,Nordeste,Educacao,110660000.0,105630000.0,100600000.0,110.66,0.9090909090909091,Acima 100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,CE,Ceará,Nordeste,Educacao,110660000.0,105630000.0,100600000.0,110.66,0.9090909090909091,Acima 100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,CE,Ceará,Nordeste,Educacao,110660000.0,105630000.0,100600000.0,110.66,0.9090909090909091,Acima 100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,CE,Ceará,Nordeste,Educacao,110660000.0,105630000.0,100600000.0,110.66,0.9090909090909091,Acima 100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,CE,Ceará,Nordeste,Educacao,110660000.0,105630000.0,100600000.0,110.66,0.9090909090909091,Acima 100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,CE,Ceará,Nordeste,Educacao,110660000.0,105630000.0,100600000.0,110.66,0.9090909090909091,Acima 100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,CE,Ceará,Nordeste,Educacao,110660000.0,105630000.0,100600000.0,110.66,0.9090909090909091,Acima 100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,CE,Ceará,Nordeste,Educacao,110660000.0,105630000.0,100600000.0,110.66,0.9090909090909091,Acima 100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,CE,Ceará,Nordeste,Educacao,110660000.0,105630000.0,100600000.0,110.66,0.9090909090909091,Acima 100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,CE,Ceará,Nordeste,Educacao,110660000.0,105630000.0,100600000.0,110.66,0.9090909090909091,Acima 100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,CE,Ceará,Nordeste,Educacao,110660000.0,105630000.0,100600000.0,110.66,0.9090909090909091,Acima 100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,CE,Ceará,Nordeste,Educacao,110660000.0,105630000.0,100600000.0,110.66,0.9090909090909091,Acima 100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,CE,Ceará,Nordeste,Educacao,110660000.0,105630000.0,100600000.0,110.66,0.9090909090909091,Acima 100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,CE,Ceará,Nordeste,Educacao,110660000.0,105630000.0,100600000.0,110.66,0.9090909090909091,Acima 100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,CE,Ceará,Nordeste,Educacao,110660000.0,105630000.0,100600000.0,110.66,0.9090909090909091,Acima 100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,CE,Ceará,Nordeste,Educacao,110660000.0,105630000.0,100600000.0,110.66,0.9090909090909091,Acima 100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,CE,Ceará,Nordeste,Educacao,110660000.0,105630000.0,100600000.0,110.66,0.9090909090909091,Acima 100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,CE,Ceará,Nordeste,Educacao,110660000.0,105630000.0,100600000.0,110.66,0.9090909090909091,Acima 100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,CE,Ceará,Nordeste,Educacao,110660000.0,105630000.0,100600000.0,110.66,0.9090909090909091,Acima 100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,CE,Ceará,Nordeste,Infraestrutura,98395000.0,93922500.0,89450000.0,98.395,0.9090909090909091,50-100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,CE,Ceará,Nordeste,Infraestrutura,98395000.0,93922500.0,89450000.0,98.395,0.9090909090909091,50-100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,CE,Ceará,Nordeste,Infraestrutura,98395000.0,93922500.0,89450000.0,98.395,0.9090909090909091,50-100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,CE,Ceará,Nordeste,Infraestrutura,98395000.0,93922500.0,89450000.0,98.395,0.9090909090909091,50-100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,CE,Ceará,Nordeste,Infraestrutura,98395000.0,93922500.0,89450000.0,98.395,0.9090909090909091,50-100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,CE,Ceará,Nordeste,Infraestrutura,98395000.0,93922500.0,89450000.0,98.395,0.9090909090909091,50-100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,CE,Ceará,Nordeste,Infraestrutura,98395000.0,93922500.0,89450000.0,98.395,0.9090909090909091,50-100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,CE,Ceará,Nordeste,Infraestrutura,98395000.0,93922500.0,89450000.0,98.395,0.9090909090909091,50-100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,CE,Ceará,Nordeste,Infraestrutura,98395000.0,93922500.0,89450000.0,98.395,0.9090909090909091,50-100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,CE,Ceará,Nordeste,Infraestrutura,98395000.0,93922500.0,89450000.0,98.395,0.9090909090909091,50-100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,CE,Ceará,Nordeste,Infraestrutura,98395000.0,93922500.0,89450000.0,98.395,0.9090909090909091,50-100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,CE,Ceará,Nordeste,Infraestrutura,98395000.0,93922500.0,89450000.0,98.395,0.9090909090909091,50-100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,CE,Ceará,Nordeste,Infraestrutura,98395000.0,93922500.0,89450000.0,98.395,0.9090909090909091,50-100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,CE,Ceará,Nordeste,Infraestrutura,98395000.0,93922500.0,89450000.0,98.395,0.9090909090909091,50-100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,CE,Ceará,Nordeste,Infraestrutura,98395000.0,93922500.0,89450000.0,98.395,0.9090909090909091,50-100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,CE,Ceará,Nordeste,Infraestrutura,98395000.0,93922500.0,89450000.0,98.395,0.9090909090909091,50-100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,CE,Ceará,Nordeste,Infraestrutura,98395000.0,93922500.0,89450000.0,98.395,0.9090909090909091,50-100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,CE,Ceará,Nordeste,Infraestrutura,98395000.0,93922500.0,89450000.0,98.395,0.9090909090909091,50-100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,CE,Ceará,Nordeste,Infraestrutura,98395000.0,93922500.0,89450000.0,98.395,0.9090909090909091,50-100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,CE,Ceará,Nordeste,Infraestrutura,98395000.0,93922500.0,89450000.0,98.395,0.9090909090909091,50-100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,CE,Ceará,Nordeste,Saude,135080000.0,128940000.0,122800000.0,135.08,0.9090909090909091,Acima 100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,CE,Ceará,Nordeste,Saude,135080000.0,128940000.0,122800000.0,135.08,0.9090909090909091,Acima 100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,CE,Ceará,Nordeste,Saude,135080000.0,128940000.0,122800000.0,135.08,0.9090909090909091,Acima 100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,CE,Ceará,Nordeste,Saude,135080000.0,128940000.0,122800000.0,135.08,0.9090909090909091,Acima 100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,CE,Ceará,Nordeste,Saude,135080000.0,128940000.0,122800000.0,135.08,0.9090909090909091,Acima 100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,CE,Ceará,Nordeste,Saude,135080000.0,128940000.0,122800000.0,135.08,0.9090909090909091,Acima 100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,CE,Ceará,Nordeste,Saude,135080000.0,128940000.0,122800000.0,135.08,0.9090909090909091,Acima 100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,CE,Ceará,Nordeste,Saude,135080000.0,128940000.0,122800000.0,135.08,0.9090909090909091,Acima 100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,CE,Ceará,Nordeste,Saude,135080000.0,128940000.0,122800000.0,135.08,0.9090909090909091,Acima 100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,CE,Ceará,Nordeste,Saude,135080000.0,128940000.0,122800000.0,135.08,0.9090909090909091,Acima 100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,CE,Ceará,Nordeste,Saude,135080000.0,128940000.0,122800000.0,135.08,0.9090909090909091,Acima 100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,CE,Ceará,Nordeste,Saude,135080000.0,128940000.0,122800000.0,135.08,0.9090909090909091,Acima 100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,CE,Ceará,Nordeste,Saude,135080000.0,128940000.0,122800000.0,135.08,0.9090909090909091,Acima 100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,CE,Ceará,Nordeste,Saude,135080000.0,128940000.0,122800000.0,135.08,0.9090909090909091,Acima 100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,CE,Ceará,Nordeste,Saude,135080000.0,128940000.0,122800000.0,135.08,0.9090909090909091,Acima 100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,CE,Ceará,Nordeste,Saude,135080000.0,128940000.0,122800000.0,135.08,0.9090909090909091,Acima 100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,CE,Ceará,Nordeste,Saude,135080000.0,128940000.0,122800000.0,135.08,0.9090909090909091,Acima 100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,CE,Ceará,Nordeste,Saude,135080000.0,128940000.0,122800000.0,135.08,0.9090909090909091,Acima 100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,CE,Ceará,Nordeste,Saude,135080000.0,128940000.0,122800000.0,135.08,0.9090909090909091,Acima 100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,CE,Ceará,Nordeste,Saude,135080000.0,128940000.0,122800000.0,135.08,0.9090909090909091,Acima 100M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,DF,Distrito Federal,Centro-Oeste,Assistencia Social,18975000.0,18112500.0,17250000.0,18.975,0.9090909090909091,10-50M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,DF,Distrito Federal,Centro-Oeste,Assistencia Social,18975000.0,18112500.0,17250000.0,18.975,0.9090909090909091,10-50M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,DF,Distrito Federal,Centro-Oeste,Assistencia Social,18975000.0,18112500.0,17250000.0,18.975,0.9090909090909091,10-50M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,DF,Distrito Federal,Centro-Oeste,Assistencia Social,18975000.0,18112500.0,17250000.0,18.975,0.9090909090909091,10-50M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,DF,Distrito Federal,Centro-Oeste,Assistencia Social,18975000.0,18112500.0,17250000.0,18.975,0.9090909090909091,10-50M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,DF,Distrito Federal,Centro-Oeste,Assistencia Social,18975000.0,18112500.0,17250000.0,18.975,0.9090909090909091,10-50M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,DF,Distrito Federal,Centro-Oeste,Assistencia Social,18975000.0,18112500.0,17250000.0,18.975,0.9090909090909091,10-50M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,DF,Distrito Federal,Centro-Oeste,Assistencia Social,18975000.0,18112500.0,17250000.0,18.975,0.9090909090909091,10-50M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,DF,Distrito Federal,Centro-Oeste,Assistencia Social,18975000.0,18112500.0,17250000.0,18.975,0.9090909090909091,10-50M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,DF,Distrito Federal,Centro-Oeste,Assistencia Social,18975000.0,18112500.0,17250000.0,18.975,0.9090909090909091,10-50M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,DF,Distrito Federal,Centro-Oeste,Assistencia Social,18975000.0,18112500.0,17250000.0,18.975,0.9090909090909091,10-50M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,DF,Distrito Federal,Centro-Oeste,Assistencia Social,18975000.0,18112500.0,17250000.0,18.975,0.9090909090909091,10-50M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,DF,Distrito Federal,Centro-Oeste,Assistencia Social,18975000.0,18112500.0,17250000.0,18.975,0.9090909090909091,10-50M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,DF,Distrito Federal,Centro-Oeste,Assistencia Social,18975000.0,18112500.0,17250000.0,18.975,0.9090909090909091,10-50M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,DF,Distrito Federal,Centro-Oeste,Assistencia Social,18975000.0,18112500.0,17250000.0,18.975,0.9090909090909091,10-50M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,DF,Distrito Federal,Centro-Oeste,Assistencia Social,18975000.0,18112500.0,17250000.0,18.975,0.9090909090909091,10-50M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,DF,Distrito Federal,Centro-Oeste,Assistencia Social,18975000.0,18112500.0,17250000.0,18.975,0.9090909090909091,10-50M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,DF,Distrito Federal,Centro-Oeste,Assistencia Social,18975000.0,18112500.0,17250000.0,18.975,0.9090909090909091,10-50M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,DF,Distrito Federal,Centro-Oeste,Assistencia Social,18975000.0,18112500.0,17250000.0,18.975,0.9090909090909091,10-50M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,DF,Distrito Federal,Centro-Oeste,Assistencia Social,18975000.0,18112500.0,17250000.0,18.975,0.9090909090909091,10-50M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,DF,Distrito Federal,Centro-Oeste,Educacao,25080000.000000004,23940000.0,22800000.0,25.080000000000005,0.909090909090909,10-50M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,DF,Distrito Federal,Centro-Oeste,Educacao,25080000.000000004,23940000.0,22800000.0,25.080000000000005,0.909090909090909,10-50M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,DF,Distrito Federal,Centro-Oeste,Educacao,25080000.000000004,23940000.0,22800000.0,25.080000000000005,0.909090909090909,10-50M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,DF,Distrito Federal,Centro-Oeste,Educacao,25080000.000000004,23940000.0,22800000.0,25.080000000000005,0.909090909090909,10-50M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,DF,Distrito Federal,Centro-Oeste,Educacao,25080000.000000004,23940000.0,22800000.0,25.080000000000005,0.909090909090909,10-50M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,DF,Distrito Federal,Centro-Oeste,Educacao,25080000.000000004,23940000.0,22800000.0,25.080000000000005,0.909090909090909,10-50M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
2019,DF,Distrito Federal,Centro-Oeste,Educacao,25080000.000000004,23940000.0,22800000.0,25.080000000000005,0.909090909090909,10-50M,Portal da Transparencia - Dados Oficiais (backup),2025-05-30 15:04:25
